video_id,frame_path,slot_name,crop_path,crop_type,card_name,score,split,chunk_id
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00120.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00120_card_4.jpg,hand,royal-recruits,38,train,23
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00120.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00120_next_card.jpg,next,tornado,81,train,23
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00121.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00121_card_2.jpg,hand,skeletons,59,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00121.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00121_card_3.jpg,hand,rocket,67,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00121.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00121_card_4.jpg,hand,royal-recruits,36,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00121.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00121_next_card.jpg,next,tornado,81,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00122.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00122_card_2.jpg,hand,skeletons,54,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00122.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00122_card_3.jpg,hand,rocket,99,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00122.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00122_card_4.jpg,hand,royal-recruits,52,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00122.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00122_next_card.jpg,next,tornado,81,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00123.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00123_card_2.jpg,hand,royal-ghost,6,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00123.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00123_card_3.jpg,hand,rocket,6,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00123.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00123_next_card.jpg,next,tornado,81,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00124.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00124_card_2.jpg,hand,skeletons,9,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00124.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00124_card_3.jpg,hand,rocket,11,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00124.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00124_card_4.jpg,hand,skeleton-king,17,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00124.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00124_next_card.jpg,next,tornado,81,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00125.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00125_card_2.jpg,hand,skeletons,22,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00125.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00125_card_3.jpg,hand,arrows,13,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00125.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00125_next_card.jpg,next,lightning,38,train,24
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00126.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00126_card_1.jpg,hand,tornado,18,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00126.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00126_card_2.jpg,hand,skeletons,32,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00126.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00126_card_3.jpg,hand,rocket,11,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00126.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00126_card_4.jpg,hand,ice-golem,13,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00126.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00126_next_card.jpg,next,lightning,38,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00127.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00127_card_1.jpg,hand,tornado,25,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00127.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00127_card_2.jpg,hand,skeletons,44,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00127.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00127_card_3.jpg,hand,rocket,9,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00127.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00127_next_card.jpg,next,lightning,54,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00128.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00128_card_1.jpg,hand,tornado,34,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00128.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00128_card_2.jpg,hand,skeletons,48,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00128.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00128_card_3.jpg,hand,rocket,10,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00128.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00128_next_card.jpg,next,lightning,54,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00129.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00129_card_1.jpg,hand,tornado,39,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00129.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00129_card_2.jpg,hand,skeletons,85,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00129.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00129_card_3.jpg,hand,rocket,15,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00129.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00129_next_card.jpg,next,lightning,54,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00130.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00130_card_1.jpg,hand,tornado,39,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00130.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00130_card_3.jpg,hand,rocket,12,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00130.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00130_card_4.jpg,hand,knight,15,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00130.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00130_next_card.jpg,next,lightning,54,train,25
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00131.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00131_card_1.jpg,hand,arrows,14,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00131.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00131_card_3.jpg,hand,knight,12,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00131.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00131_card_4.jpg,hand,ice-golem,14,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00131.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00131_next_card.jpg,next,lightning,72,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00132.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00132_card_1.jpg,hand,tornado,19,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00132.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00132_card_4.jpg,hand,ice-golem,14,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00132.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00132_next_card.jpg,next,lightning,73,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00133.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00133_card_1.jpg,hand,tornado,29,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00133.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00133_card_2.jpg,hand,lightning,9,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00133.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00133_card_3.jpg,hand,rocket,15,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00133.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00133_card_4.jpg,hand,knight,14,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00133.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00133_next_card.jpg,next,mother-witch,20,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00134.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00134_card_1.jpg,hand,tornado,38,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00134.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00134_card_2.jpg,hand,lightning,5,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00134.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00134_card_3.jpg,hand,rocket,12,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00134.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00134_next_card.jpg,next,mother-witch,20,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00135.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00135_card_1.jpg,hand,tornado,39,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00135.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00135_card_2.jpg,hand,lightning,7,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00135.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00135_card_3.jpg,hand,rocket,17,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00135.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00135_card_4.jpg,hand,royal-recruits,18,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00135.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00135_next_card.jpg,next,mother-witch,45,train,26
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00136.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00136_card_1.jpg,hand,tornado,39,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00136.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00136_card_3.jpg,hand,rocket,8,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00136.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00136_card_4.jpg,hand,royal-recruits,20,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00136.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00136_next_card.jpg,next,mother-witch,45,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00137.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00137_card_1.jpg,hand,tornado,42,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00137.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00137_card_2.jpg,hand,lightning,8,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00137.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00137_card_3.jpg,hand,rocket,12,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00137.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00137_card_4.jpg,hand,royal-recruits,21,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00137.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00137_next_card.jpg,next,mother-witch,45,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00138.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00138_card_1.jpg,hand,tornado,42,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00138.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00138_card_2.jpg,hand,lightning,13,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00138.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00138_card_4.jpg,hand,royal-recruits,21,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00138.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00138_next_card.jpg,next,mother-witch,45,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00139.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00139_card_1.jpg,hand,tornado,47,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00139.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00139_card_2.jpg,hand,lightning,9,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00139.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00139_card_4.jpg,hand,royal-recruits,24,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00139.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00139_next_card.jpg,next,mother-witch,45,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00140.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00140_card_1.jpg,hand,tornado,50,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00140.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00140_card_2.jpg,hand,lightning,9,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00140.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00140_card_4.jpg,hand,royal-recruits,24,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00140.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00140_next_card.jpg,next,mother-witch,45,train,27
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00141.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00141_card_1.jpg,hand,tornado,50,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00141.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00141_card_2.jpg,hand,lightning,10,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00141.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00141_card_4.jpg,hand,royal-recruits,20,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00141.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00141_next_card.jpg,next,mother-witch,35,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00142.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00142_card_1.jpg,hand,tornado,51,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00142.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00142_card_2.jpg,hand,lightning,10,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00142.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00142_card_4.jpg,hand,royal-recruits,19,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00142.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00142_next_card.jpg,next,mother-witch,35,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00143.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00143_card_1.jpg,hand,tornado,51,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00143.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00143_card_2.jpg,hand,lightning,10,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00143.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00143_card_4.jpg,hand,royal-recruits,21,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00143.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00143_next_card.jpg,next,mother-witch,35,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00144.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00144_card_1.jpg,hand,tornado,51,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00144.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00144_card_2.jpg,hand,lightning,10,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00144.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00144_card_4.jpg,hand,royal-recruits,23,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00144.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00144_next_card.jpg,next,mother-witch,35,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00145.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00145_card_1.jpg,hand,tornado,75,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00145.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00145_card_2.jpg,hand,lightning,10,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00145.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00145_card_4.jpg,hand,royal-recruits,24,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00145.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00145_next_card.jpg,next,mother-witch,35,train,28
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00146.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00146_card_1.jpg,hand,tornado,76,train,29
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00146.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00146_card_2.jpg,hand,lightning,10,train,29
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00146.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00146_card_4.jpg,hand,royal-recruits,25,train,29
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00146.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00146_next_card.jpg,next,mother-witch,35,train,29
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00147.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00147_card_1.jpg,hand,tornado,76,train,29
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00147.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00147_card_2.jpg,hand,lightning,10,train,29
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00147.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00147_card_4.jpg,hand,royal-recruits,24,train,29
